(-6625539520438330256, -7165338468510087536)
(533491610390752766, 6648845124188910652)
(5009733912992587819, 4060903662364805706)
(-1810843332434815438, -8046315853810895471)
(-8121385136995286134, 6955447410333429863)
(2354291727599730989, -9160324409689733761)
(-3295383354014748663, 4523240810167729365)
(4263163359198329645, 3392754334811858171)
(9166120949675688114, 2558494657807943868)
(-6553306638684602532, -3439150772312713330)
(-7713004809956213616, -4567565037093358869)
(-5541806567321309493, -4125697017593661822)
(-2038038561689909097, -1182718709627428107)
(2615098566822072531, -4210203616870220896)
(-706712162262632037, -216800781169982219)
(-555316961337347518, 8397616557371612005)
(5866105349903850549, -5963993866455352329)
(-2996232044478898814, -5451310497941038453)
(-7895971298418222826, 2112062737121312839)
(-1920664127368498989, -5916420347262282530)
(2936734066705872670, -8128408800672996499)
(2332013468788765921, -6311652532048914358)
(-4670319116879916756, -2701696219162102157)
(3897511153462825541, 5472426953369451386)
(4564535784276943118, 134497098471121003)
(-2953876104395290827, 5486284679665750190)
(-7782893911321408118, 7557435348395175603)
(-7357898962939269741, 8021347247231780093)
(-2444277283486949624, -4448933046123961294)
(6990438453243040377, -7725755138446983344)
(-1030686818921181269, -7218276045648659700)
(-1383193665512491895, -1336248033323128705)
(-139327374317753498, 4632884335042912009)
(-7897475339420927208, -2014802538200015134)
(7792062560975584430, -3004971173564441849)
(-7899031946165334990, -1743719970666912700)
(-3172759356646186061, -7811319120363227551)
(7182199624371404546, 8241620439046012409)
(-560030775462557353, -8322020853427585169)
(850365820272933488, -6592688106909494915)
(1339643436925729501, -8549126224216526235)
(4493897255310138866, 2530268476455053264)
(4810171375372121032, 3224240863117487910)
(-6024685816981415835, -7420418897425306791)
(-2682574557005389478, 4655121221816460450)
(-3555439857168710550, -2462205720525109481)
(7142617439913268333, -3363417025348562148)
(2195939891687925241, -8481044931449442874)
(2003401201995890506, -5347814546872318779)
(-1837911034092555386, 8727505665879720951)
(-1994124481389541075, -7793160236955968830)
(9092857773402624479, -785730914182342042)
(422220800122847828, -8667304139535298996)
(1997448328596427613, 4084368772176995509)
(-6966204718593695796, -2318374364565988950)
(5514922452000430229, -7466942918468953607)
(-2212893138005013555, -4721188231309465161)
(1517369445636793346, -7566272031867865802)
(-391325064439183483, 4814219114567564843)
(2623977717629674479, -5814844809491161844)
(-1767176666415382403, -3988201888522672971)
(5735728880976725787, 1200297871759634333)
(-6067477710419994792, 4711865173971266838)
(-1914265058265403531, 7960780547265727128)
(4134349266978765393, -3207677757892391732)
(-5358756811735935027, 3491350112214081551)
(-8463797736719161598, -1518294278452364560)
(-3157025151656018637, -5491870860766272082)
(-4772613554474719277, -233944557129560249)
(2164562811230938838, -998423295029160664)
(2556344743264446355, 826644755939508741)
(1278484538056170359, 7993487975680046794)
(-3379256501217135760, -5881078564018829667)
(-4287985838374600171, -2980341277263818328)
(-6249907226825010038, -2453018206163376351)
(7685978364000172619, -9008647328345265730)
(-32316887551677171, 4087208317837740895)
(1692665115114004840, -8117796049189065572)
(7631480782700429512, 1688706832156317937)
(-1142198455594730508, 2362985539060689285)
(1296362431951458777, -4752032777343720641)
(-9118683056808167055, 4921409994467774964)
(7513234351196951995, 4987263634330967092)
(-8994389019017452003, -5429149701947879358)
(-4125572584524720702, -6806103671686815668)
(5234671206487612360, -3717535766256116680)
(-8064094110237471877, -631424574260375998)
(-6134273050536844508, 5638753050032476061)
(3282258308140362475, -5834226163301847059)
(-6157778851692001372, 3227427688878771033)
(-2614852805220695783, -2799563075007417944)
(6515150540230444553, 1772261897620200745)
(6661805502836091301, -3665945805340472127)
(-7692378882940528790, -3142739677238724376)
(-7854600635343333724, 545745614879039451)
(-1645594255847919790, -1362824547244863084)
(-6007599670920512805, -5343696528820372005)
(5903750165285686481, 5768572241016117281)
(584459984806852926, -1372282734335145265)
(8419856424509105184, -7601321348552637206)
(4902492295960451133, 5271594980544878716)
(5647616378199928812, 8545254025684613513)
(-8383478497831976249, 6429114150373678453)
(-8334718125226152231, -8251439166044559463)
(-1656667177004091314, 1671864543257540398)
(-6274076213059852071, -3364979233729851461)
(6977969021557078475, 3953247193822367815)
(-8343358682402063028, -8969566708660099833)
(-5669763228954928082, 2147422367397092132)
(-1993105987557496097, 1608302047078669988)
(-7336855666163090420, -1767649492200719847)
(-9001411475067509072, 4919211454645470777)
(5796917048286350059, -6915405286991372402)
(-3908103837814921130, 5275924495641182265)
(5861057586234387179, -7599869870920583639)
(-5029579764200058506, 3425467461617673004)
(-2738844333782638045, -2022930953152335669)
(7839421111580990795, 7304059075681365226)
(5870792032745283091, -4791456556909502804)
(5434233778537136903, 2023092881269473936)
(5105698598581376873, -6593660425424562821)
(6236901904000051171, 8256041891128696688)
(493499392824216772, 4046550203279015079)
(-321259355706981647, 5909694056299936953)
(6508863218530720652, 6617512296851086243)
(-3140474033483515034, -1768663577968458411)
(-8482150817244146497, -8208157549867190076)
(-6043056983708081063, -5189650663107275790)
(-4609705293394294100, -1408154481283585551)
(-1698925985891639190, -305930466599259718)
(7601484569016141780, -4676763472581520625)
(630764855478623786, 1801676853707648700)
(450865097110659817, 7053305389197857100)
(-4547555071547709403, 2462816031686647392)
(7996220068463457316, 922158441908421977)
(-5677699433822979901, 7724408211531725685)
(3968248756881952853, -5706925385336557299)
(-3706606229615195096, -2078463642547810731)
(1714247632192977498, 6211220461739559676)
(8920589566056153341, -2822820991859512646)
(-8215452940702189632, 1646465717231045211)
(7191611767218574370, -468884412248572914)
(1806124929056717376, -8389594644272423200)
(-7503900650479234186, -3154184348853957260)
(4068158196721551789, -3459724547572540135)
(2259732824355203984, -3276223544458888996)
(7206840184957418677, -527919776485798925)
(1218360590295653715, 5781607152332306619)
(4799247384295741701, 8867350322575722623)
(8396093278120112236, 2561562536388345041)
(4445169159830862468, 7215394394813429965)
(-3897360091353417336, 428579682029947368)
(3338392658546032869, 3695149499925041561)
(-3120068768601183681, -5756697920094520429)
(5049122742676016708, 182892500517364458)
(-3475079945265319467, 7964589485873707533)
(9128789046569480097, -1928198568984309903)
(1860241328788760923, -7240360095297564136)
(-7077134546830857625, 2805127523988844337)
(-8615089359828784715, -7012815149615975226)
(8507954997590629185, 27604351862036299)
(7295510043558053819, -3063681803548483090)
(-6966254074297521167, -1588393756702638022)
(-8556827372153794152, 7547780350210639242)
(-1024903629076602207, 2200433292570262508)
(7386823158721240037, 4109134811677603523)
(5831339416111963023, -1483398634442960227)
(-8748991314207494704, -2313343580586880641)
(-2084991845794270986, 9159152012894698599)
(3634785146006762819, 6330968869856864905)
(5829321060887734047, 3345116793663866174)
(1293625502790307147, -1620624253192618070)
(-2202306052880793045, 3097837776363426278)
(-9200813904301901976, -8659027196718131065)
(977992262340461771, -6098342955589911677)
(5795669484060906510, 4204846019492114353)
(1075039306344117416, 5293851910152274862)
(-2351896987465310017, -3795102153815333038)
(-6139800090756299754, -7785172773312808257)
(-6531890432716141704, -8180192211084918177)
(2263671161220098665, 3885549892702084796)
(-7501758035107622907, 6212073032070845136)
(6241957942671335856, 2742737433093463560)
(-8308652528987377134, 40550430279734241)
(8776009460887135135, 1111325012616954894)
(525945163165062060, 4698978905816405143)
(-7263171878055026462, 4555315660761048586)
(-960938887854218317, 834670290287565915)
(5363088270824633439, -6007172116275625570)
(-5749186393951602582, -5754868820879479410)
(1787937808148673678, 3433379827557351333)
(5877333495225671952, 77182200514240207)
(7082288415673413656, 5204498551968397099)
(-5373361525601075602, -3136000572956686336)
(-1392283359099754330, -38544253377900983)
(9072532976974117668, 6254948552544005330)
(4672227118594002527, -8290998836978778647)
(-7933927301654241650, -1633536902429819799)
(-5928051869652782815, 5185688155355617990)
(-6642608615731607679, 2239803597282778183)
(-6289470652675093270, 5915799371120851594)
(-2725093537811837607, -6691460874431792577)
(8598001183267630128, 1294104351755333560)
(1276301293126899150, -737029417292271260)
(613527240556808795, -1860201215632171362)
(-1731463493224139202, 6694480603605052635)
(-3814190877517154553, -8481774783239875641)
(-7466539314268961380, 6658212249060671455)
(-1730755511065301572, 4091360124931196969)
(1076633097151088853, -3191100002642447241)
(-7270446934738372247, -3803245330551616070)
(-7922291481058027488, 4342006518140828904)
(5239611322465937341, -8010727711268748184)
(-8206995189555099183, -3344819356610739405)
(-6400849909998360877, -3411439829353553645)
(2778703222394967673, 3390237375860281433)
(2569302472075022169, 5226339336129804647)
(-7461697185893659736, -294349719164660779)
(-3659424540623259143, 4880969732479342061)
(-8206123515061666154, -3599150252263290253)
(515653292563186781, 1392299263417869357)
(5511610863697525760, 2772788990172731999)
(-1926008687542388420, 8042277291252226869)
(-6581914703525532525, 6393761668776133700)
(-1617048863682383560, -3885706736454483414)
(2521557603053422599, -5968985668801769956)
(7740611600136253343, -376284128121454559)
(1292105805897054421, -5443788574305270741)
(4599111246261892469, 1641394721455079343)
(-6720386636622577013, -1043008352617522359)
(-3487892840358358230, 4488005683770960467)
(-4210963620438181282, -3407685328134622685)
(6326884357168318119, 4837969731493636048)
(-6172801545304559156, -3710747048985812878)
(1635443600096632335, -4210800040494149633)
(5165286475817832049, 31272137131857092)
(2808902197996128928, 4047905542886979265)
(5213666999927396246, 7916906016613188393)
(6475754700949823765, -475332812195726739)
(-3243036907359501168, -9053811047392392877)
(2825669779596239377, 4172095668852531577)
(-6596317423888681128, 8176610162804570033)
(-5167683637476472659, -8139354243804340725)
(1483614150145847913, 587412264172971507)
(7341347925300919461, 7454672779462636206)
(-3315381638649096294, -2746739268305030733)
(-6138565848297967182, -5408985171629975365)
(-235441926925233103, -3632591924974441716)
(3386874180000130349, -9044364091007809749)
(77597180178391839, 3669741729837020934)
(-5521388751981815621, -3455245817052249748)
(6830126051409793420, 337464281458491032)
(-7395270007868907175, -5509999199240956921)
(-4445911659280733577, 709169015204766199)
(2749993614037100483, -2895979834560427029)
(-6406143871334663797, -5073852101197170852)
(54655632542747791, 7990408311689257457)
(6256460667098239695, 9121521760590409747)
(-9126496629540525566, 1835744589497985859)
(5314148697328774089, 6408881754005850555)
(6752263771386614672, -5578677184952679461)
(5443071892299165770, 1804880809971832475)
(3245385936065788380, -8494643846731341694)
(2232915801976768631, 3978628267389945755)
(8606372014358643246, -1014612061354177790)
(-9176902345020845462, -4834119198846013259)
(1710233038140934538, 1962119136429666909)
(-7505944495347575209, 5932173049377359092)
(-241960295457643158, 5036672112835300378)
(976731321123786050, 4811014124867804078)
(2940165057614441997, -1574530948449928467)
(13076407489939025, -8840500774187553649)
(-741681101824772041, 4284150955481534941)
(-2635111631737756316, 2556280470905349131)
(-2025296777012833867, -2576321261154432476)
(-850357497015808245, -1941128223456302848)
(-5110799695751874365, -6137654031575207779)
(151793818795719308, 1032053827008594070)
(-3971797858655076726, -2644192369934544980)
(-1665053831275010362, -7410456537985378199)
(-978185844307810758, -617515576061303677)
(-6354003400245652538, 2445486581615430772)
(4674752694468864621, 3523734645467631951)
(7383622983381547529, -4641185380887581665)
(-3219749854724231592, 2523763800013753101)
(8045183300019219429, 7197147326155367186)
(7358472374350281580, -1993886145609302925)
(-9098129469807910168, -7945067578080987775)
(4473574891153105659, 6439598618244381253)
(4656378250730935827, -2141338759160579795)
(2307796404952612851, -7697093905258295251)
(-4161857494428389548, 8002175494169150356)
(-8242088222979797309, -2127076764672236641)
(-4720494212560833654, 5176250186599513349)
(-1704248308895824733, 613004328088265416)
(-8796324755075514253, 3664571132601118497)
(1458698579289670812, -5965212613371438451)
(-5485715942406264155, 8757730738179345526)
(790554120845225170, 8032348915941598293)
(7052554241841191874, -8092986707367019515)
(-1415381998651425933, 7206786027348771330)
(1363664961872803530, -6122139364927101722)
